# JOBID user submit start end cores
4622203 brochero 1321882433 1321882439 1321888326 20
4623028 brochero 1321888354 1321888365 1321893043 20
4623378 brochero 1321893139 1321893161 1321900241 20
4637275 arodrig 1322036917 1322036983 1322040584 10
4638163 arodrig 1322040930 1322040968 1322043926 10
4638510 arodrig 1322043930 1322043998 1322047599 10
4638794 arodrig 1322049234 1322049351 1322051612 2
4640065 arodrig 1322058616 1322058768 1322063920 4
4640744 arodrig 1322063936 1322064032 1322065173 6
4641312 arodrig 1322065178 1322065291 1322066140 8
4641454 arodrig 1322066192 1322066268 1322066886 10
4646132 arodrig 1322127587 1322127610 1322130655 20
4646455 arodrig 1322130661 1322130684 1322136536 20
4646709 arodrig 1322135566 1322135575 1322135776 10
4646714 arodrig 1322135781 1322135791 1322135886 48
4646773 arodrig 1322136550 1322136576 1322139183 30
4647354 arodrig 1322143681 1322143705 1322149811 20
4669404 arodrig 1322294235 1322294290 1322294465 2
4689641 calderon 1322565696 1322565732 1322572812 10
4693360 calderon 1322583051 1322583104 1322590185 10
4700284 mrivero 1322652872 1322652889 1322659970 10
4701711 rocio 1322667286 1322667371 1322668576 10
4701747 rocio 1322668581 1322668601 1322668967 20
4701750 calderon 1322668620 1322668703 1322675785 10
4701777 rocio 1322669669 1322669703 1322670044 20
4701789 rocio 1322670048 1322670142 1322677222 20
4703618 calderon 1322683501 1322683622 1322690703 20
4705903 rocio 1322729188 1322729208 1322736288 20
4706359 arodrig 1322736501 1322736535 1322741167 20
4706689 rocio 1322740608 1322740634 1322747715 20
4706741 calderon 1322741501 1322741559 1322742440 20
4706876 calderon 1322742455 1322742518 1322749598 20
4708031 calderon 1322750632 1322750683 1322757763 20
4718449 rocio 1322837840 1322837893 1322840237 20
4718867 rocio 1322840418 1322840474 1322847554 20
4743145 rocio 1323088339 1323088381 1323088705 20
4743248 rocio 1323088716 1323088758 1323088900 20
4743290 rocio 1323089001 1323089051 1323089333 20
4743362 rocio 1323089343 1323089390 1323092986 20
4744374 rocio 1323092995 1323093076 1323094190 20
4744452 rocio 1323094195 1323094251 1323094362 20
4744460 rocio 1323094455 1323094478 1323094570 20
4744471 rocio 1323094738 1323094841 1323094917 6
4744549 rocio 1323096385 1323096446 1323099850 10
4745168 rocio 1323099875 1323100010 1323100095 10
4745193 rocio 1323100155 1323100322 1323100415 10
4745213 rocio 1323100964 1323101003 1323101080 10
4745218 rocio 1323101193 1323101355 1323101440 10
4761271 rocio 1323260853 1323260927 1323268008 10
4762129 rocio 1323271023 1323271081 1323273495 10
4762328 rocio 1323273499 1323273568 1323274210 10
4762350 rocio 1323274301 1323274365 1323274493 10
4762405 rocio 1323275009 1323275059 1323275260 10
4762414 rocio 1323275505 1323275594 1323282676 2
4776244 arodrig 1323427879 1323429708 1323429958 10
4776268 arodrig 1323429970 1323430040 1323431613 4
4776316 arodrig 1323432652 1323432787 1323433335 4
4776734 arodrig 1323440484 1323440543 1323441019 4
4776786 arodrig 1323441362 1323441439 1323441537 4
4776788 arodrig 1323441544 1323441646 1323441986 4
4776802 arodrig 1323442040 1323442122 1323442225 4
4796842 arodrig 1323700789 1323700799 1323701275 4
4796857 arodrig 1323701278 1323701285 1323703032 4
4797702 arodrig 1323711310 1323711319 1323718400 4
4802420 arodrig 1323764267 1323764278 1323765808 2
4803560 arodrig 1323765876 1323765891 1323765952 2
4803567 arodrig 1323765960 1323765975 1323766108 2
4803573 arodrig 1323766130 1323766151 1323766398 6
4803578 arodrig 1323766423 1323766431 1323766547 6
4803580 arodrig 1323766558 1323766569 1323766702 6
4803582 arodrig 1323766706 1323766713 1323766844 6
4803585 arodrig 1323766851 1323766859 1323766965 4
4803596 arodrig 1323766976 1323766990 1323767058 4
4804131 arodrig 1323773549 1323773561 1323773781 60
4804136 arodrig 1323773794 1323773807 1323774144 2
4804292 arodrig 1323774145 1323774157 1323774298 4
4804364 arodrig 1323774315 1323774327 1323774728 6
4804378 arodrig 1323774755 1323774770 1323774988 2
4804392 arodrig 1323775019 1323775031 1323775522 6
4804427 arodrig 1323775547 1323775583 1323775845 4
4804706 arodrig 1323775848 1323775869 1323776178 4
4805097 arodrig 1323776271 1323776298 1323777117 2
4805439 arodrig 1323777118 1323777134 1323777350 4
4805456 arodrig 1323777558 1323777577 1323778650 2
4805591 arodrig 1323778650 1323778696 1323779255 4
4805611 arodrig 1323779256 1323779288 1323779531 6
4805632 arodrig 1323779532 1323779560 1323779768 8
4805647 arodrig 1323779769 1323779803 1323780009 10
4805653 arodrig 1323780010 1323780050 1323780234 12
4805660 arodrig 1323780236 1323780263 1323780448 14
4805688 arodrig 1323780449 1323780473 1323780645 16
4805698 arodrig 1323780646 1323780675 1323780836 18
4805704 arodrig 1323780837 1323780857 1323781018 20
4805721 arodrig 1323781019 1323781031 1323781536 22
4805750 arodrig 1323781538 1323781549 1323781703 24
4805760 arodrig 1323781704 1323781722 1323781880 26
4805769 arodrig 1323781881 1323781904 1323782050 28
4805780 arodrig 1323782051 1323782081 1323782236 30
4805787 arodrig 1323782237 1323782267 1323782415 32
4805791 arodrig 1323782416 1323782447 1323782593 34
4805800 arodrig 1323782595 1323782613 1323782761 36
4805816 arodrig 1323782762 1323782786 1323782932 38
4805822 arodrig 1323782933 1323782950 1323783093 40
4805839 arodrig 1323783094 1323783128 1323783302 42
4805864 arodrig 1323783303 1323783333 1323783471 44
4805867 arodrig 1323783472 1323783509 1323783656 46
4805869 arodrig 1323783657 1323783701 1323783849 48
4805877 arodrig 1323783850 1323783880 1323784035 50
4805895 arodrig 1323784037 1323784075 1323784224 52
4805918 arodrig 1323784225 1323784252 1323784403 54
4805927 arodrig 1323784404 1323784422 1323784576 56
4805933 arodrig 1323784577 1323784613 1323784765 58
4805953 arodrig 1323784766 1323784792 1323784944 60
4805962 arodrig 1323784945 1323784969 1323785495 2
4805995 arodrig 1323785496 1323785502 1323785777 4
4806023 arodrig 1323785778 1323785807 1323786042 6
4806035 arodrig 1323786043 1323786062 1323786276 8
4806049 arodrig 1323786277 1323786300 1323786480 10
4806061 arodrig 1323786481 1323786503 1323786675 12
4806076 arodrig 1323786676 1323786708 1323786871 14
4806082 arodrig 1323786871 1323786883 1323787049 16
4806097 arodrig 1323787050 1323787061 1323787210 18
4806119 arodrig 1323787212 1323787223 1323787378 20
4806133 arodrig 1323787379 1323787398 1323787541 22
4806148 arodrig 1323787542 1323787552 1323787702 24
4806163 arodrig 1323787703 1323787720 1323787863 26
4806176 arodrig 1323787864 1323787885 1323788026 28
4806187 arodrig 1323788027 1323788037 1323788182 30
4806198 arodrig 1323788183 1323788205 1323788344 32
4806210 arodrig 1323788345 1323788354 1323788500 34
4806222 arodrig 1323788501 1323788526 1323788661 36
4806255 arodrig 1323788662 1323788700 1323788845 38
4806273 arodrig 1323788846 1323788872 1323789014 40
4806292 arodrig 1323789015 1323789037 1323789184 42
4806316 arodrig 1323789185 1323789210 1323789363 44
4806332 arodrig 1323789364 1323789406 1323789563 46
4806348 arodrig 1323789563 1323789603 1323789754 48
4806364 arodrig 1323789755 1323789781 1323789929 50
4806384 arodrig 1323789930 1323789959 1323790105 52
4806392 arodrig 1323790106 1323790118 1323790280 54
4806397 arodrig 1323790281 1323790294 1323791575 56
4806460 arodrig 1323791623 1323791633 1323854611 2
4806488 arodrig 1323791952 1323791960 1323854611 2
4807125 arodrig 1323796283 1323796295 1323854611 2
4808729 arodrig 1323813371 1323813392 1323854615 2
4816187 arodrig 1323852291 1323852332 1323854611 2
4816202 arodrig 1323852544 1323852599 1323854611 2
4816213 arodrig 1323853043 1323853092 1323854611 2
4816220 arodrig 1323853259 1323853275 1323854611 2
4816223 arodrig 1323853379 1323853395 1323854611 2
4816271 arodrig 1323853939 1323853954 1323855361 2
4816339 arodrig 1323855367 1323855402 1323856088 2
4816368 arodrig 1323856089 1323856144 1323856535 4
4816391 arodrig 1323856536 1323856565 1323856627 6
4816396 arodrig 1323856628 1323856678 1323857051 8
4816408 arodrig 1323857052 1323857114 1323857396 10
4816422 arodrig 1323857397 1323857427 1323857617 12
4816436 arodrig 1323857618 1323857647 1323857852 14
4816448 arodrig 1323857854 1323857914 1323858089 16
4816457 arodrig 1323858089 1323858135 1323858320 18
4816460 arodrig 1323858321 1323858357 1323858516 20
4816471 arodrig 1323858517 1323858544 1323858705 22
4816474 arodrig 1323858706 1323858747 1323858907 24
4816478 arodrig 1323858908 1323858945 1323859101 26
4816479 arodrig 1323859102 1323859146 1323859295 28
4816485 arodrig 1323859296 1323859324 1323859475 30
4816496 arodrig 1323859476 1323859502 1323859641 32
4816500 arodrig 1323859642 1323859684 1323859830 34
4816506 arodrig 1323859831 1323859862 1323860001 36
4816510 arodrig 1323860003 1323860017 1323860161 38
4816556 arodrig 1323860162 1323860186 1323860327 40
4816560 arodrig 1323860328 1323860355 1323860509 42
4816564 arodrig 1323860509 1323860538 1323860691 44
4816569 arodrig 1323860692 1323860706 1323860864 46
4816577 arodrig 1323860865 1323860878 1323863314 48
4816753 calderon 1323863337 1323863365 1323870446 10
4816758 arodrig 1323863371 1323863403 1323864068 2
4816808 arodrig 1323864069 1323864095 1323865576 4
4817027 arodrig 1323865565 1323865596 1323872678 6
4817784 arodrig 1323872803 1323872825 1323873921 2
4818290 calderon 1323879101 1323879139 1323886220 10
4823843 calderon 1323933026 1323933063 1323940145 10
4824931 rocio 1323940101 1323940133 1323944760 10
4824933 arodrig 1323940200 1323940228 1323940310 4
4824945 arodrig 1323940331 1323940356 1323944217 2
4824958 calderon 1323940753 1323940801 1323940973 10
4824963 calderon 1323940992 1323941082 1323944637 10
4825172 arodrig 1323944317 1323944398 1323944470 2
4825215 rocio 1323944795 1323944828 1323949149 10
4825662 calderon 1323947893 1323947915 1323954997 10
4829181 rocio 1323962936 1323963014 1323969974 10
4829212 calderon 1323963308 1323963405 1323965363 2
4829783 calderon 1323965365 1323965475 1323972557 2
4830793 rocio 1323969979 1323970126 1323972848 10
4832080 rocio 1323976354 1323976488 1323983569 10
4834947 arodrig 1324026690 1324026757 1324026900 6
4834966 arodrig 1324026926 1324026973 1324034054 8
4835519 rocio 1324031143 1324031204 1324034921 10
4835954 calderon 1324035551 1324035567 1324035735 10
4835965 calderon 1324036029 1324036053 1324043135 10
4836965 calderon 1324044668 1324044699 1324051781 10
4836971 rocio 1324045032 1324045063 1324050764 20
4837554 arodrig 1324048751 1324048793 1324055875 2
4854480 calderon 1324284447 1324284462 1324288101 2
4854648 calderon 1324288104 1324288124 1324288223 2
4854667 calderon 1324288713 1324288748 1324295829 2
4855562 calderon 1324295953 1324296025 1324297008 2
4855622 calderon 1324297011 1324297050 1324297566 2
4855742 calderon 1324298037 1324298075 1324305157 2
4855829 rocio 1324300314 1324300331 1324307412 20
4856058 calderon 1324306241 1324306258 1324308364 2
4856244 calderon 1324309004 1324309047 1324316128 2
4856360 rocio 1324311494 1324311583 1324318664 20
4856361 mrivero 1324311528 1324311583 1324315466 10
4856479 arodrig 1324312507 1324312530 1324312795 2
4856483 arodrig 1324312800 1324312839 1324319919 4
4856602 mrivero 1324315486 1324315499 1324322580 10
4856620 calderon 1324316416 1324316434 1324316877 20
4856656 calderon 1324317581 1324317639 1324317913 20
4858917 calderon 1324369345 1324369376 1324369649 20
4858965 calderon 1324369911 1324369929 1324372104 20
4859050 calderon 1324372664 1324372719 1324379800 10
4859508 rocio 1324376766 1324376790 1324377015 20
4859851 calderon 1324380215 1324380241 1324387321 10
4861180 rocio 1324402271 1324402296 1324402495 10
4861187 rocio 1324402501 1324402572 1324409653 10
4864459 arodrig 1324455478 1324464205 1324467637 4
4865449 arodrig 1324467648 1324467694 1324467757 4
4867457 rocio 1324483027 1324483071 1324490152 10
4958694 arodrig 1326102782 1326102814 1326107081 6
4958812 arodrig 1326107366 1326107395 1326114475 20
4959274 arodrig 1326114762 1326114786 1326116438 20
4960002 arodrig 1326123585 1326123631 1326129172 13
4960285 arodrig 1326129189 1326129220 1326133215 20
4963089 arodrig 1326184747 1326184782 1326187814 20
4963415 arodrig 1326190782 1326190823 1326195588 20
4963851 arodrig 1326196824 1326196842 1326199309 20
4964155 arodrig 1326199343 1326199360 1326206440 20
4964505 arodrig 1326207122 1326207144 1326214225 20
4965136 arodrig 1326214941 1326215003 1326219646 20
4968585 arodrig 1326271661 1326271677 1326278761 20
4970154 arodrig 1326279237 1326279283 1326283184 20
4970532 calderon 1326281856 1326281939 1326289020 10
4970729 arodrig 1326283192 1326283284 1326290364 20
4972133 arodrig 1326290724 1326290787 1326291283 20
4972151 arodrig 1326291762 1326291803 1326292282 20
4972163 arodrig 1326292319 1326292351 1326292637 20
4972173 arodrig 1326292642 1326292673 1326292761 15
4972175 arodrig 1326292849 1326292879 1326293243 15
4972181 arodrig 1326293270 1326293304 1326293687 20
4972187 arodrig 1326293697 1326293727 1326294616 20
4972203 arodrig 1326294659 1326294697 1326294864 18
4972222 arodrig 1326295663 1326295698 1326299927 20
4972353 rocio 1326298021 1326298056 1326305136 15
4972486 arodrig 1326299940 1326299957 1326307038 20
4973039 calderon 1326302574 1326302622 1326309703 10
4976264 mrivero 1326360076 1326360099 1326367180 10
4976614 calderon 1326360613 1326360687 1326367768 10
4976782 rocio 1326365651 1326365683 1326372763 15
4976875 calderon 1326367900 1326367985 1326375065 10
4977972 calderon 1326375611 1326375641 1326382722 10
4977990 rocio 1326376117 1326376164 1326383246 15
4978008 arodrig 1326377364 1326377402 1326377567 20
4978620 mrivero 1326386635 1326386734 1326393815 10
4983834 calderon 1326465043 1326465130 1326472212 10
4984098 arodrig 1326471554 1326471620 1326472230 2
4984708 arodrig 1326472231 1326472292 1326472535 4
4984721 arodrig 1326472536 1326472595 1326472794 6
4984789 arodrig 1326472795 1326472843 1326473013 8
4984995 arodrig 1326473014 1326473072 1326480152 10
4992845 arodrig 1326616177 1326616233 1326617748 10
4992886 arodrig 1326617749 1326617788 1326617977 12
4992898 arodrig 1326617978 1326618013 1326618206 14
4992914 arodrig 1326618207 1326618247 1326618423 16
4992934 arodrig 1326618424 1326618464 1326618638 18
4992939 arodrig 1326618639 1326618701 1326618873 20
4992972 arodrig 1326618875 1326618932 1326619113 22
4993027 arodrig 1326619114 1326619167 1326619329 24
4993033 arodrig 1326619329 1326619384 1326619552 26
4993074 arodrig 1326619553 1326619613 1326619765 28
4993110 arodrig 1326619766 1326619801 1326619946 30
4993112 arodrig 1326619947 1326620021 1326620185 32
4993146 arodrig 1326620186 1326620232 1326622219 34
4993300 arodrig 1326622219 1326622263 1326622988 36
4993357 arodrig 1326622989 1326623019 1326623190 38
4993402 arodrig 1326623190 1326623227 1326624318 40
4994867 arodrig 1326636401 1326636427 1326637087 42
4999903 arodrig 1326709998 1326710015 1326710734 2
5000172 arodrig 1326710735 1326710752 1326711050 4
5000216 arodrig 1326711050 1326711067 1326711436 6
5000257 arodrig 1326711437 1326711495 1326711746 8
5000283 mrivero 1326711550 1326711611 1326713923 10
5000286 arodrig 1326711748 1326711848 1326712069 10
5000308 arodrig 1326712070 1326712186 1326712405 12
5000344 arodrig 1326712406 1326712476 1326713899 14
5000373 arodrig 1326713922 1326713975 1326714401 20
5000384 arodrig 1326714407 1326714466 1326720024 15
5000392 mrivero 1326715085 1326715154 1326722234 10
5000939 arodrig 1326722407 1326722472 1326723464 20
5001044 arodrig 1326723493 1326723522 1326730603 10
5001158 calderon 1326724766 1326724865 1326731947 10
5001309 mrivero 1326727365 1326727462 1326734544 10
5002175 brochero 1326731387 1326731438 1326732671 20
5002186 arodrig 1326731564 1326731627 1326731991 20
5002206 arodrig 1326732077 1326732122 1326734630 12
5002224 brochero 1326732692 1326732748 1326734623 20
5002232 calderon 1326733261 1326733301 1326736814 10
5002275 arodrig 1326734631 1326734724 1326734965 20
5002276 brochero 1326734637 1326734724 1326741805 20
5002284 arodrig 1326735000 1326735025 1326735979 10
5002378 arodrig 1326740151 1326740172 1326740510 10
5005957 mrivero 1326787959 1326787990 1326788089 10
5005969 mrivero 1326788433 1326788449 1326788529 10
5005975 mrivero 1326788828 1326788857 1326795939 10
5006161 arodrig 1326790106 1326790149 1326790230 20
5006218 arodrig 1326790532 1326790555 1326790839 15
5006230 arodrig 1326790845 1326790882 1326790950 12
5006262 arodrig 1326791047 1326791094 1326791527 20
5006298 arodrig 1326791542 1326791600 1326793849 8
